Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1684580156_1_T1,Z1684580156,-8.7,0.281,415.408,1.7561,9,2,117.43,3,31,none,none,none,REAL,Cn1c(=O)cc(-c2nc(-c3cccc([C@]4(C)NC(=O)NC4=O)c3)no2)c2ccccc21
Z1684580156_1_T5,Z1684580156,-8.7,0.281,415.408,1.7561,9,2,117.43,3,31,none,none,none,REAL,Cn1c(=O)cc(-c2nc(-c3cccc([C@]4(C)NC(=O)NC4=O)c3)no2)c2ccccc21
Z1684580280_2_T1,Z1684580280,-8.7,0.281,414.464,3.6712,7,2,97.12,3,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@@H]4C[C@]45CCCc4ccccc45)n3)c2)NC(=O)NC1=O
Z1684580280_2_T5,Z1684580280,-8.7,0.281,414.464,3.6712,7,2,97.12,3,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@@H]4C[C@]45CCCc4ccccc45)n3)c2)NC(=O)NC1=O
Z1684580692_1_T10,Z1684580692,-8.7,0.281,424.366,2.5525,9,3,125.8,4,31,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4ccc5[nH]c(C(F)F)nc5c4)n3)c2)NC(=O)NC1=O
Z1684580692_2_T2,Z1684580692,-8.7,0.281,424.366,2.5525,9,3,125.8,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(-c4ccc5[nH]c(C(F)F)nc5c4)n3)c2)NC(=O)NC1=O
Z1684581049_1_T1,Z1684581049,-8.7,0.281,417.399,3.1804,8,2,110.01,3,31,none,none,none,REAL,Cc1cc(-c2nc(-c3cccc([C@]4(C)NC(=O)NC4=O)c3)no2)c2ccc(F)cc2n1
Z1684581049_1_T5,Z1684581049,-8.7,0.281,417.399,3.1804,8,2,110.01,3,31,none,none,none,REAL,Cc1cc(-c2nc(-c3cccc([C@]4(C)NC(=O)NC4=O)c3)no2)c2ccc(F)cc2n1
Z1684581980_1_T2,Z1684581980,-8.7,0.281,417.424,2.4562,9,2,117.43,3,31,none,none,none,REAL,CC(=O)N1CCc2cc(-c3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)ccc21
Z1684581980_1_T5,Z1684581980,-8.7,0.281,417.424,2.4562,9,2,117.43,3,31,none,none,none,REAL,CC(=O)N1CCc2cc(-c3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)ccc21
Z1684581980_2_T5,Z1684581980,-8.7,0.281,417.424,2.4562,9,2,117.43,3,31,none,none,none,REAL,CC(=O)N1CCc2cc(-c3nc(-c4cccc([C@@]5(C)NC(=O)NC5=O)c4)no3)ccc21
Z1684582129_1_T3,Z1684582129,-8.7,0.281,421.387,1.9178,9,3,126.22,3,31,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4cc5c(cc4F)NC(=O)CC5)n3)c2)NC(=O)NC1=O
Z1684582129_1_T4,Z1684582129,-8.7,0.281,421.387,1.9178,9,3,126.22,3,31,none,none,none,REAL,C[C@]1(c2cccc(-c3noc(-c4cc5c(cc4F)NC(=O)CC5)n3)c2)NC(=O)NC1=O
Z1684582129_2_T2,Z1684582129,-8.7,0.281,421.387,1.9178,9,3,126.22,3,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(-c4cc5c(cc4F)NC(=O)CC5)n3)c2)NC(=O)NC1=O
Z1684582129_2_T4,Z1684582129,-8.7,0.281,421.387,1.9178,9,3,126.22,3,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(-c4cc5c(cc4F)NC(=O)CC5)n3)c2)NC(=O)NC1=O
Z1684582319_1_T5,Z1684582319,-8.7,0.281,417.424,2.1753,9,2,117.43,3,31,none,none,none,REAL,CN1C(=O)CCc2cc(-c3nc(-c4cccc([C@]5(C)NC(=O)NC5=O)c4)no3)ccc21
Z1684582319_2_T1,Z1684582319,-8.7,0.281,417.424,2.1753,9,2,117.43,3,31,none,none,none,REAL,CN1C(=O)CCc2cc(-c3nc(-c4cccc([C@@]5(C)NC(=O)NC5=O)c4)no3)ccc21
Z1684582482_2_T2,Z1684582482,-8.7,0.281,421.387,1.1081,9,3,126.22,3,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc([C@@H]4CC(=O)Nc5cc(F)ccc54)n3)c2)NC(=O)NC1=O
Z1684582597_2_T3,Z1684582597,-8.7,0.281,418.412,1.9047,10,3,129.46,4,31,none,none,none,REAL,C[C@@]1(c2cccc(-c3noc(-c4cccc(N5CCNC5=O)c4)n3)c2)NC(=O)NC1=O
Z1685085747_1_T1,Z1685085747,-8.7,0.281,429.463,2.9567,9,2,139,3,31,none,none,none,REAL,Cc1nn(C)c2nc(-c3cccs3)cc(-c3nc(-c4ccc5[nH]c(=O)[nH]c5c4)no3)c12
Z1685220151_2_T1,Z1685220151,-8.7,0.281,415.452,3.7847,8,1,97.14,3,31,low,high,none,REAL,C[C@H]1CCc2[nH]c3ccc(-c4nc(-c5ccc(N6CCOC6=O)nc5)no4)cc3c2C1
Z1685438004_1_T1,Z1685438004,-8.7,0.281,418.412,1.9325,10,1,121.53,2,31,none,none,none,REAL,Cc1cc(-c2nc(-c3ccc4c(c3)CCC(=O)N4)no2)nc2c1c(=O)n(C)c(=O)n2C
Z1704454395_4_T2,Z1704454395,-8.7,0.281,418.495,3.4259,7,2,89.53,2,31,none,none,none,REAL,C[C@H]1CCN(C(=O)[C@H]2CCCN(C(=O)c3ccc4[nH]ncc4c3)C2)c2c(O)cccc21
Z1723431708_1,Z1723431708,-8.7,0.281,410.436,3.9539,8,1,83.36,2,31,none,none,high,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)N4CCn5c4nc4ccccc45)c3)cc21
Z1723444957_1_T1,Z1723444957,-8.7,0.281,481.324,3.9645,6,1,65.54,2,31,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)N4CCc5cc(Br)cc(F)c5C4)c3)cc21
Z1745316661_1_T1,Z1745316661,-8.7,0.281,412.423,3.4245,6,2,83.98,3,31,none,none,none,REAL,O=C1CCc2cc(NC(=O)c3cc(-c4ccncc4)nc4ccccc34)c(F)cc2N1
Z1748996152_1_T1,Z1748996152,-8.7,0.281,412.423,3.5155,6,2,83.98,3,31,none,none,none,REAL,O=C1CCc2cc(NC(=O)c3cc(-c4ccccn4)nc4ccccc34)c(F)cc2N1
Z1886727518_2_T2,Z1886727518,-8.7,0.281,420.414,4.6697,5,3,78.43,2,31,none,none,none,REAL,O=C(N[C@H]1CCc2cc(O)ccc2C1)c1cc(F)cc2c(=O)c3cc(F)ccc3[nH]c12
