Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000019742146_T3,ZINC000019742146,-9.5,0.297,440.428,3.5587,7,2,100.79,3,32,none,none,none,ZINC,Nc1n[nH]c2nc([C@H]3CCCN(C(=O)c4nccc5ccccc54)C3)cc(C(F)(F)F)c12
Z740903162_2_T1,Z740903162,-9.5,0.297,441.57,4.0104,7,0,70.16,4,32,none,none,none,REAL,CC(C)(C)OC(=O)N1CCN(C(=O)[C@H]2CCCN(C(=O)c3ccc4c(c3)CCC4)C2)CC1
Z1973277082_3_T2,Z1973277082,-9.5,0.297,442.461,3.7717,6,1,67.87,1,32,none,none,none,REAL,C[C@@H]1C[C@@]2(CCO1)CN(C(=O)c1cc(F)cc3c(=O)c4cc(F)ccc4[nH]c13)C[C@H](C)O2
ZINC000002915241_T1,ZINC000002915241,-9.5,0.297,442.905,3.6438,6,1,58.45,3,32,none,none,none,ZINC,COc1cccc([C@H]2C3=C(N=C4N=CNN42)c2ccccc2O[C@H]3c2ccc(Cl)cc2)c1
ZINC000000653895_T1,ZINC000000653895,-9.5,0.297,446.569,4.488,5,2,75.81,4,32,none,none,none,ZINC,COc1cccc(NS(=O)(=O)c2ccc3c(c2)[C@@H]2C=CC[C@H]2[C@H](c2cccc(C)c2)N3)c1
ZINC000409191066_T1,ZINC000409191066,-9.5,0.297,447.829,4.7397,7,0,83.42,5,32,none,none,none,ZINC,O=C(Oc1ccccc1/C=C1\N=C(c2ccccc2Cl)OC1=O)c1ccc2c(c1)OCO2
Z1623274417_1_T3,Z1623274417,-9.5,0.297,448.869,4.4857,9,3,124.28,4,32,none,high,high,REAL,Nc1nc(Cl)cc(NNC(=O)c2cc(-c3ccc4c(c3)OCCO4)nc3ccccc23)n1
ZINC000008682813_T5,ZINC000008682813,-9.5,0.288,437.502,4.8306,7,3,91.55,4,33,none,none,none,ZINC,Cc1ccc([C@@H]2N=C(Nc3nc4ccccc4o3)NC(C)=C2C(=O)Nc2ccccc2)cc1
ZINC000013592016_T1,ZINC000013592016,-9.5,0.288,439.422,4.187,7,0,75.58,3,33,none,none,none,ZINC,COc1ccc(C2=N/C(=C3/C=C(c4ccc5c(c4)OCO5)Oc4ccccc43)C(=O)O2)cc1
ZINC000018285287_T4,ZINC000018285287,-9.5,0.288,427.502,4.5992,3,0,37.38,2,33,high,high,none,ZINC,O=C1[C@H]2[C@@H](C(=O)N1c1ccc(-c3ccccc3)cc1)C1c3ccccc3C2c2ccccc21
ZINC000035449254_T2,ZINC000035449254,-9.5,0.288,433.47,4.4437,7,1,83.88,4,33,none,none,low,ZINC,Cc1cccc(-c2nc3c4ccccc4n(CC(=O)c4c[nH]c5ccccc45)c(=O)n3n2)c1
