Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
ZINC000408975892_T1,ZINC000408975892,-9.7,0.269,466.503,5.5044,7,2,92.69,2,36,high,high,none,ZINC,O=C(Nc1ccc2nc3c4cccnc4c4ncccc4c3nc2c1)Nc1cccc2ccccc21
ZINC000409336163_T4,ZINC000409336163,-9.7,0.269,471.511,5.0701,5,0,63.68,2,36,high,high,high,ZINC,O=C1[C@H]2[C@@H](C(=O)N1c1ccccc1)[C@@H](c1ccccc1)C=C1c3c(ccc4ccccc43)OC(=O)[C@@H]12
ZINC000100505724_T10,ZINC000100505724,-9.7,0.262,488.542,3.5099,6,0,74.76,2,37,high,high,high,ZINC,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@@H]2C(=O)N1c1ccc2c(c1)-c1cc(N3C(=O)[C@@H]4[C@H]5C=C[C@@H](C5)[C@@H]4C3=O)ccc1C2
ZINC000100505725_T7,ZINC000100505725,-9.7,0.262,488.542,3.5099,6,0,74.76,2,37,high,high,high,ZINC,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@@H]2C(=O)N1c1ccc2c(c1)-c1cc(N3C(=O)[C@H]4[C@H]5C=C[C@@H](C5)[C@@H]4C3=O)ccc1C2
ZINC000245377192_T4,ZINC000245377192,-9.7,0.262,488.542,3.5099,6,0,74.76,2,37,high,high,high,ZINC,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)N1c1ccc2c(c1)-c1cc(N3C(=O)[C@@H]4[C@H]5C=C[C@@H](C5)[C@@H]4C3=O)ccc1C2
ZINC000101483292_T4,ZINC000101483292,-9.7,0.262,487.51,4.1724,6,0,80.75,2,37,high,high,high,ZINC,Cc1ccc(N2C(=O)[C@@H]3[C@@H](c4cccc5ccccc54)OC4(C(=O)c5ccccc5C4=O)[C@H]3C2=O)cc1
ZINC000103522650_T4,ZINC000103522650,-9.7,0.262,493.561,3.4859,7,1,78.95,4,37,none,none,none,ZINC,COc1ccc(NC(=O)[C@@H]2[C@@H]3C(=O)N(c4cc(C)cc(C)c4)C(=O)[C@H]3[C@@H]3c4ccccc4C=CN32)cc1
Z2902694631_1_T1,Z2902694631,-9.7,0.262,492.577,4.7581,7,0,71.7,5,37,high,high,none,REAL,O=C1C[C@H](c2nc(-c3ccc(CN4CCOCC4)cc3)no2)CN1c1ccc2c(c1)Cc1ccccc1-2
ZINC000009782937_T1,ZINC000009782937,-9.7,0.262,486.569,5.4489,5,3,78.43,4,37,none,none,none,ZINC,O=C(c1ccccc1)c1ccc2c(c1)NC1=C(C(=O)C[C@@H](c3ccccc3)C1)[C@H](c1cccc(O)c1)N2
ZINC000012163323_T2,ZINC000012163323,-9.7,0.262,494.589,4.0528,6,0,74.76,6,37,none,none,none,ZINC,CN1C(=O)C[C@](CC(=O)N2CCC[C@@H](C(=O)c3ccccc3)C2)(c2ccc(-c3ccccc3)cc2)C1=O
