Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1723430646_1_T2,Z1723430646,-8.4,1065.1,453.457,2.726,9,4,123.66,4,34,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NNC(=O)c4cc5ccccc5cc4O)c3)cc21
Z273919386_1_T1,Z273919386,-8.4,1112.2,451.481,4.1796,7,1,84.14,5,34,none,none,none,REAL,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1ccc(COc2ccc3ccccc3c2)o1
PV-001795683452_1_T1,PV-001795683452,-8.4,939.51,449.549,4.0414,7,1,80.23,5,33,none,none,none,REAL,Cc1ccc(C)c(C2=NO[C@H](C(=O)NCc3ccc(C(=O)N4C[C@H](C)O[C@H](C)C4)cc3)C2)c1
PV-001870183655_3_T1,PV-001870183655,-8.4,10586,449.521,1.9216,8,3,107.97,8,32,none,none,none,REAL,CC(C)(C)OC(=O)N1C[C@@H]2C[C@@H](NC(=O)[C@H](CO)NC(=O)Cc3ccc(F)cc3)C[C@@H]1C2
Z1765050171_1_T6,Z1765050171,-8.4,749.27,449.513,4.94,7,2,90.98,3,34,none,none,low,REAL,O=C(c1ccc2[nH]c3ccccc3c(=O)c2c1)N1CCC(c2nc(-c3ccccc3)n[nH]2)CC1
Z2145998018_8_T1,Z2145998018,-8.4,1556.8,449.505,2.6329,8,2,96.97,3,33,none,none,none,REAL,C[C@H]1Oc2ccc(C(=O)C3CCN(C(=O)N[C@H]4c5ccccc5O[C@H]4C)CC3)cc2NC1=O
Z1719399387_2_T2,Z1719399387,-8.4,789.65,448.517,3.339,7,1,84.94,3,33,none,none,none,REAL,Cc1cc2c(cc1C)[C@H](C(=O)N1CCC(C(=O)c3ccc4c(c3)NC(=O)[C@@H](C)O4)CC1)CO2
Z365380428_1_T1,Z365380428,-8.4,854.19,447.431,4.3689,5,0,49.58,5,32,high,none,none,REAL,Cc1onc(-c2ccc(F)cc2)c1C(=O)N1CCN(Cc2cccc(C(F)(F)F)c2)CC1
PV-001852481517_1_T1,PV-001852481517,-8.4,727.27,445.44,3.695,6,2,78.51,5,32,none,none,none,REAL,Cc1ccc(C(=O)NCc2cccc(N3C(=O)NC4(CCCC4)C3=O)c2)cc1C(F)(F)F
Z1671353188_1_T1,Z1671353188,-8.4,984.54,444.533,3.8518,7,4,99.33,6,33,none,high,none,REAL,O=C(Cc1cccc2ccccc12)NNC(=O)Nc1cccc(NC(=O)C2CCCCC2)c1
Z1682409982_1_T5,Z1682409982,-8.4,1008.5,444.514,4.2642,7,2,128.85,5,32,none,none,none,REAL,Cc1sc2nc(Cc3noc(-c4cc(Cc5ccccc5)ccc4O)n3)[nH]c(=O)c2c1C
PV-001867454921_1_T1,PV-001867454921,-8.4,615.14,444.505,4.0289,5,1,66.48,6,33,none,high,none,REAL,O=C(CNC(=O)C1CCN(C(=O)/C=C/c2ccccc2)CC1)c1ccc(F)c2ccccc12
ZINC000101094110_T14,ZINC000101094110,-8.4,0,444.485,5.6252,4,0,68.28,0,34,none,none,none,ZINC,O=C1c2cc3ccccc3cc2C(=O)[C@H]2C[C@@H]3C(=O)c4cc5ccccc5cc4C(=O)[C@H]3C[C@@H]12
Z1902612984_241_T1,Z1902612984,-8.4,26096,443.566,0.9579,7,3,107.12,4,31,none,none,none,REAL,O=C(NC[C@]1(O)[C@@H]2[C@@H]3C[C@@H]4[C@H]5[C@H]3C[C@H]2[C@H]5[C@@H]41)Nc1cccc(N2CCS(=O)(=O)CC2)c1
